2026-06-29 08:54:17.956 INFO  [main] [traceId=, spanId=] c.p.user.UserServiceApplication - Starting UserServiceApplication using Java 17.0.19 with PID 9509 (/home/pradeep/Desktop/coding/web_2_projects/Software-Engineering/PrevPaperApp/user-service/target/classes started by pradeep in /home/pradeep/Desktop/coding/web_2_projects/Software-Engineering/PrevPaperApp)
2026-06-29 10:11:10.163 INFO  [main] [traceId=, spanId=] o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.prevpaper.user.repository.TransactionRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-06-29 10:11:10.164 INFO  [main] [traceId=, spanId=] o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.prevpaper.user.repository.UserPreferenceRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-06-29 10:11:10.164 INFO  [main] [traceId=, spanId=] o.s.d.r.c.RepositoryConfigurationExtensionSupport - Spring Data Redis - Could not safely identify store assignment for repository candidate interface com.prevpaper.user.repository.UserRepository; If you want this repository to be a Redis repository, consider annotating your entities with one of these annotations: org.springframework.data.redis.core.RedisHash (preferred), or consider extending one of the following types with your repository: org.springframework.data.keyvalue.repository.KeyValueRepository
2026-06-29 10:11:10.165 INFO  [main] [traceId=, spanId=] o.s.d.r.c.RepositoryConfigurationDelegate - Finished Spring Data repository scanning in 19 ms. Found 0 Redis repository interfaces.
2026-06-29 10:11:11.131 INFO  [main] [traceId=, spanId=] o.s.cloud.context.scope.GenericScope - BeanFactory id=be21e87a-95c5-363d-b972-abd627fbf323
2026-06-29 10:11:12.106 INFO  [main] [traceId=, spanId=] o.s.boot.tomcat.TomcatWebServer - Tomcat initialized with port 8086 (http)
2026-06-29 10:11:12.135 INFO  [main] [traceId=, spanId=] o.a.coyote.http11.Http11NioProtocol - Initializing ProtocolHandler ["http-nio-8086"]
2026-06-29 10:11:12.139 INFO  [main] [traceId=, spanId=] o.a.catalina.core.StandardService - Starting service [Tomcat]
2026-06-29 10:11:12.140 INFO  [main] [traceId=, spanId=] o.a.catalina.core.StandardEngine - Starting Servlet engine: [Apache Tomcat/11.0.20]
2026-06-29 10:11:12.271 INFO  [main] [traceId=, spanId=] o.s.b.w.c.s.WebApplicationContextInitializer - Root WebApplicationContext: initialization completed in 5066 ms
2026-06-29 10:11:13.837 INFO  [main] [traceId=, spanId=] org.hibernate.orm.jpa - HHH008540: Processing PersistenceUnitInfo [name: default]
2026-06-29 10:11:13.965 INFO  [main] [traceId=, spanId=] org.hibernate.orm.core - HHH000001: Hibernate ORM core version 7.2.7.Final
2026-06-29 10:11:15.014 INFO  [main] [traceId=, spanId=] o.s.o.j.p.SpringPersistenceUnitInfo - No LoadTimeWeaver setup: ignoring JPA class transformer
2026-06-29 10:11:15.098 INFO  [main] [traceId=, spanId=] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Starting...
2026-06-29 10:11:15.752 INFO  [main] [traceId=, spanId=] com.zaxxer.hikari.pool.HikariPool - HikariPool-1 - Added connection org.postgresql.jdbc.PgConnection@4936fbc6
2026-06-29 10:11:15.755 INFO  [main] [traceId=, spanId=] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Start completed.
2026-06-29 10:11:15.908 WARN  [main] [traceId=, spanId=] org.hibernate.orm.deprecation - HHH90000025: PostgreSQLDialect does not need to be specified explicitly using 'hibernate.dialect' (remove the property setting and it will be selected by default)
2026-06-29 10:11:16.035 INFO  [main] [traceId=, spanId=] o.hibernate.orm.connections.pooling - HHH10001005: Database info:
	Database JDBC URL [jdbc:postgresql://localhost:5432/user_db]
	Database driver: PostgreSQL JDBC Driver
	Database dialect: PostgreSQLDialect
	Database version: 16.14
	Default catalog/schema: user_db/public
	Autocommit mode: undefined/unknown
	Isolation level: READ_COMMITTED [default READ_COMMITTED]
	JDBC fetch size: none
	Pool: DataSourceConnectionProvider
	Minimum pool size: undefined/unknown
	Maximum pool size: undefined/unknown
2026-06-29 10:11:18.284 INFO  [main] [traceId=, spanId=] org.hibernate.orm.core - HHH000489: No JTA platform available (set 'hibernate.transaction.jta.platform' to enable JTA platform integration)
2026-06-29 10:11:18.508 INFO  [main] [traceId=, spanId=] o.s.o.j.LocalContainerEntityManagerFactoryBean - Initialized JPA EntityManagerFactory for persistence unit 'default'
2026-06-29 10:11:18.716 INFO  [main] [traceId=, spanId=] o.s.d.j.r.q.QueryEnhancerFactories - Hibernate is in classpath; If applicable, HQL parser will be used.
2026-06-29 10:11:20.389 WARN  [main] [traceId=, spanId=] o.s.b.j.a.JpaBaseConfiguration$JpaWebConfiguration - spring.jpa.open-in-view is enabled by default. Therefore, database queries may be performed during view rendering. Explicitly configure spring.jpa.open-in-view to disable this warning
2026-06-29 10:11:20.575 INFO  [main] [traceId=, spanId=] o.s.c.o.FeignClientFactoryBean - For 'AUTH-SERVICE' URL not provided. Will try picking an instance via load-balancing.
2026-06-29 10:11:23.845 INFO  [main] [traceId=, spanId=] o.s.c.n.e.c.DiscoveryClientOptionalArgsConfiguration - Eureka HTTP Client uses RestClient.
2026-06-29 10:11:23.922 WARN  [main] [traceId=, spanId=] o.s.c.l.c.LoadBalancerCacheAutoConfiguration$LoadBalancerCaffeineWarnLogger - Spring Cloud LoadBalancer is currently working with the default cache. While this cache implementation is useful for development and tests, it's recommended to use Caffeine cache in production.You can switch to using Caffeine cache, by adding it and org.springframework.cache.caffeine.CaffeineCacheManager to the classpath.
2026-06-29 10:11:23.961 INFO  [main] [traceId=, spanId=] o.s.b.a.e.web.EndpointLinksResolver - Exposing 1 endpoint beneath base path '/actuator'
2026-06-29 10:11:24.173 INFO  [main] [traceId=, spanId=] o.s.c.n.eureka.InstanceInfoFactory - Setting initial instance status as: STARTING
2026-06-29 10:11:24.245 INFO  [main] [traceId=, spanId=] c.netflix.discovery.DiscoveryClient - Initializing Eureka in region us-east-1
2026-06-29 10:11:24.253 INFO  [main] [traceId=, spanId=] c.n.d.s.r.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2026-06-29 10:11:24.275 INFO  [main] [traceId=, spanId=] c.netflix.discovery.DiscoveryClient - Disable delta property : false
2026-06-29 10:11:24.275 INFO  [main] [traceId=, spanId=] c.netflix.discovery.DiscoveryClient - Single vip registry refresh property : null
2026-06-29 10:11:24.275 INFO  [main] [traceId=, spanId=] c.netflix.discovery.DiscoveryClient - Force full registry fetch : false
2026-06-29 10:11:24.275 INFO  [main] [traceId=, spanId=] c.netflix.discovery.DiscoveryClient - Application is null : false
2026-06-29 10:11:24.276 INFO  [main] [traceId=, spanId=] c.netflix.discovery.DiscoveryClient - Registered Applications size is zero : true
2026-06-29 10:11:24.276 INFO  [main] [traceId=, spanId=] c.netflix.discovery.DiscoveryClient - Application version is -1: true
2026-06-29 10:11:24.276 INFO  [main] [traceId=, spanId=] c.netflix.discovery.DiscoveryClient - Getting all instance registry info from the eureka server
2026-06-29 10:11:25.116 INFO  [main] [traceId=, spanId=] c.netflix.discovery.DiscoveryClient - The response status is 200
2026-06-29 10:11:25.124 INFO  [main] [traceId=, spanId=] c.netflix.discovery.DiscoveryClient - Starting heartbeat executor: renew interval is: 30
2026-06-29 10:11:25.129 INFO  [main] [traceId=, spanId=] c.n.discovery.InstanceInfoReplicator - InstanceInfoReplicator onDemand update allowed rate per min is 4
2026-06-29 10:11:25.133 INFO  [main] [traceId=, spanId=] c.netflix.discovery.DiscoveryClient - Discovery Client initialized at timestamp 1782708085131 with initial instances count: 6
2026-06-29 10:11:25.210 INFO  [main] [traceId=, spanId=] o.s.c.n.e.s.EurekaServiceRegistry - Registering application USER-SERVICE with eureka with status UP
2026-06-29 10:11:25.211 INFO  [main] [traceId=, spanId=] c.netflix.discovery.DiscoveryClient - Saw local status change event StatusChangeEvent [timestamp=1782708085211, current=UP, previous=STARTING]
2026-06-29 10:11:25.222 INFO  [DiscoveryClient-InstanceInfoReplicator-%d] [traceId=, spanId=] c.netflix.discovery.DiscoveryClient - DiscoveryClient_USER-SERVICE/10.160.46.181:USER-SERVICE:8086: registering service...
2026-06-29 10:11:25.222 INFO  [main] [traceId=, spanId=] o.a.coyote.http11.Http11NioProtocol - Starting ProtocolHandler ["http-nio-8086"]
2026-06-29 10:11:25.307 INFO  [main] [traceId=, spanId=] o.s.boot.tomcat.TomcatWebServer - Tomcat started on port 8086 (http) with context path '/'
2026-06-29 10:11:25.313 INFO  [main] [traceId=, spanId=] o.s.c.n.e.s.EurekaAutoServiceRegistration - Updating port to 8086
2026-06-29 10:11:25.390 INFO  [DiscoveryClient-InstanceInfoReplicator-%d] [traceId=, spanId=] c.netflix.discovery.DiscoveryClient - DiscoveryClient_USER-SERVICE/10.160.46.181:USER-SERVICE:8086 - registration status: 204
2026-06-29 10:11:25.534 INFO  [main] [traceId=, spanId=] c.p.user.UserServiceApplication - Started UserServiceApplication in 20.266 seconds (process running for 22.516)
2026-06-29 10:12:28.456 INFO  [http-nio-8086-exec-1] [traceId=, spanId=] o.a.c.c.C.[Tomcat].[localhost].[/] - Initializing Spring DispatcherServlet 'dispatcherServlet'
2026-06-29 10:12:28.457 INFO  [http-nio-8086-exec-1] [traceId=, spanId=] o.s.web.servlet.DispatcherServlet - Initializing Servlet 'dispatcherServlet'
2026-06-29 10:12:28.462 INFO  [http-nio-8086-exec-1] [traceId=, spanId=] o.s.web.servlet.DispatcherServlet - Completed initialization in 4 ms
2026-06-29 10:12:28.706 INFO  [http-nio-8086-exec-1] [traceId=6a41f7b49b34742a6fdb737e7ebc65be, spanId=6fdb737e7ebc65be] c.p.u.c.InternalSyncController - USER-SERVICE: Fetching bulk profiles for 1 IDs
2026-06-29 10:12:41.223 INFO  [http-nio-8086-exec-2] [traceId=6a41f7c1769d52127efc2e57ef2dba53, spanId=7efc2e57ef2dba53] c.p.u.c.InternalSyncController - USER-SERVICE: Fetching bulk profiles for 1 IDs
2026-06-29 10:16:24.279 INFO  [AsyncResolver-bootstrap-executor-%d] [traceId=, spanId=] c.n.d.s.r.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2026-06-29 10:19:28.287 INFO  [http-nio-8086-exec-5] [traceId=6a41f95847499fecdd60f4ac2fc3330b, spanId=dd60f4ac2fc3330b] c.p.u.c.InternalSyncController - USER-SERVICE: Fetching bulk profiles for 1 IDs
2026-06-29 10:21:24.280 INFO  [AsyncResolver-bootstrap-executor-%d] [traceId=, spanId=] c.n.d.s.r.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2026-06-29 10:21:29.012 INFO  [http-nio-8086-exec-7] [traceId=6a41f9d1aec127c8499cd1aa4b64d3f7, spanId=499cd1aa4b64d3f7] c.p.user.controller.GetStudents - Redis Cache MISS - Loading student roster from database for deptId=ae3c05de-f8cc-4f4d-b67a-20bc49beacf9
2026-06-29 10:21:37.554 INFO  [http-nio-8086-exec-4] [traceId=6a41f9d9e513884a384a1ed79789e94f, spanId=384a1ed79789e94f] c.p.user.controller.GetStudents - Redis Cache MISS - Loading student roster from database for deptId=14050f3d-d6d9-4345-a8de-2560f57d1bcb
2026-06-29 10:26:24.282 INFO  [AsyncResolver-bootstrap-executor-%d] [traceId=, spanId=] c.n.d.s.r.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2026-06-29 10:31:24.283 INFO  [AsyncResolver-bootstrap-executor-%d] [traceId=, spanId=] c.n.d.s.r.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2026-06-29 10:36:24.284 INFO  [AsyncResolver-bootstrap-executor-%d] [traceId=, spanId=] c.n.d.s.r.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2026-06-29 10:41:24.285 INFO  [AsyncResolver-bootstrap-executor-%d] [traceId=, spanId=] c.n.d.s.r.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2026-06-29 10:44:10.721 INFO  [http-nio-8086-exec-10] [traceId=6a41ff2219d7325b13038972f1bfe912, spanId=13038972f1bfe912] c.p.u.c.InternalSyncController - USER-SERVICE: Fetching bulk profiles for 1 IDs
2026-06-29 10:46:24.286 INFO  [AsyncResolver-bootstrap-executor-%d] [traceId=, spanId=] c.n.d.s.r.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2026-06-29 10:51:24.287 INFO  [AsyncResolver-bootstrap-executor-%d] [traceId=, spanId=] c.n.d.s.r.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2026-06-29 10:56:24.288 INFO  [AsyncResolver-bootstrap-executor-%d] [traceId=, spanId=] c.n.d.s.r.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2026-06-29 10:59:50.218 INFO  [http-nio-8086-exec-1] [traceId=6a4202ce0e78df9e73c7617252590ab6, spanId=73c7617252590ab6] c.p.u.c.InternalSyncController - USER-SERVICE: Fetching bulk profiles for 1 IDs
2026-06-29 11:01:03.084 INFO  [http-nio-8086-exec-3] [traceId=6a420317e66533429e0859a9b9640100, spanId=9e0859a9b9640100] c.p.u.c.InternalSyncController - USER-SERVICE: Fetching bulk profiles for 9 IDs
2026-06-29 11:01:08.393 INFO  [http-nio-8086-exec-5] [traceId=6a42031c54eee13144bc58d0ad2001ec, spanId=44bc58d0ad2001ec] c.p.user.controller.GetStudents - Redis Cache MISS - Mapping literal name from DB for studentId=7c958930-51b3-40fe-9baa-0ce437f1e235
2026-06-29 11:01:08.474 INFO  [http-nio-8086-exec-6] [traceId=6a42031ccb73cb34e4757a8ae88cb620, spanId=e4757a8ae88cb620] c.p.user.controller.GetStudents - Redis Cache MISS - Mapping literal name from DB for studentId=d4ad79a7-b09d-40a5-84aa-4b670ee8cdd2
2026-06-29 11:01:16.255 INFO  [http-nio-8086-exec-7] [traceId=6a4203242dea67279dc7e53776d2a6cf, spanId=9dc7e53776d2a6cf] c.p.user.controller.GetStudents - Redis Cache MISS - Loading student roster from database for programId=3937139c-874e-4990-a56f-2598746d1720
2026-06-29 11:01:24.289 INFO  [AsyncResolver-bootstrap-executor-%d] [traceId=, spanId=] c.n.d.s.r.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2026-06-29 11:01:26.345 INFO  [http-nio-8086-exec-4] [traceId=6a42032e8bc5dd7932e6417461064d9d, spanId=32e6417461064d9d] c.p.u.c.InternalSyncController - USER-SERVICE: Fetching bulk details for 2 IDs
2026-06-29 11:06:24.290 INFO  [AsyncResolver-bootstrap-executor-%d] [traceId=, spanId=] c.n.d.s.r.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2026-06-29 11:11:24.292 INFO  [AsyncResolver-bootstrap-executor-%d] [traceId=, spanId=] c.n.d.s.r.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2026-06-29 11:12:42.672 INFO  [http-nio-8086-exec-10] [traceId=6a4205d2166ba3bd810ab5fc38a12ae4, spanId=810ab5fc38a12ae4] c.p.u.c.InternalSyncController - USER-SERVICE: Fetching bulk profiles for 9 IDs
2026-06-29 11:16:24.293 INFO  [AsyncResolver-bootstrap-executor-%d] [traceId=, spanId=] c.n.d.s.r.aws.ConfigClusterResolver - Resolving eureka endpoints via configuration
2026-06-29 11:20:46.527 INFO  [SpringApplicationShutdownHook] [traceId=, spanId=] o.s.c.n.e.s.EurekaServiceRegistry - Unregistering application USER-SERVICE with eureka with status DOWN
2026-06-29 11:20:46.528 INFO  [SpringApplicationShutdownHook] [traceId=, spanId=] c.netflix.discovery.DiscoveryClient - Saw local status change event StatusChangeEvent [timestamp=1782712246527, current=DOWN, previous=UP]
2026-06-29 11:20:46.530 INFO  [DiscoveryClient-InstanceInfoReplicator-%d] [traceId=, spanId=] c.netflix.discovery.DiscoveryClient - DiscoveryClient_USER-SERVICE/10.160.46.181:USER-SERVICE:8086: registering service...
2026-06-29 11:20:46.544 INFO  [SpringApplicationShutdownHook] [traceId=, spanId=] o.s.boot.tomcat.GracefulShutdown - Commencing graceful shutdown. Waiting for active requests to complete
2026-06-29 11:20:46.555 INFO  [tomcat-shutdown] [traceId=, spanId=] o.s.boot.tomcat.GracefulShutdown - Graceful shutdown complete
2026-06-29 11:20:46.561 INFO  [DiscoveryClient-InstanceInfoReplicator-%d] [traceId=, spanId=] c.netflix.discovery.DiscoveryClient - DiscoveryClient_USER-SERVICE/10.160.46.181:USER-SERVICE:8086 - registration status: 204
2026-06-29 11:20:46.738 INFO  [SpringApplicationShutdownHook] [traceId=, spanId=] o.s.o.j.LocalContainerEntityManagerFactoryBean - Closing JPA EntityManagerFactory for persistence unit 'default'
2026-06-29 11:20:46.770 INFO  [SpringApplicationShutdownHook] [traceId=, spanId=] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown initiated...
2026-06-29 11:20:46.876 INFO  [SpringApplicationShutdownHook] [traceId=, spanId=] com.zaxxer.hikari.HikariDataSource - HikariPool-1 - Shutdown completed.
2026-06-29 11:20:47.189 INFO  [SpringApplicationShutdownHook] [traceId=, spanId=] c.netflix.discovery.DiscoveryClient - Shutting down DiscoveryClient ...
2026-06-29 11:20:50.191 INFO  [SpringApplicationShutdownHook] [traceId=, spanId=] c.netflix.discovery.DiscoveryClient - Unregistering ...
2026-06-29 11:20:50.208 INFO  [SpringApplicationShutdownHook] [traceId=, spanId=] c.n.d.s.t.d.RedirectingEurekaHttpClient - Request execution error. endpoint=DefaultEndpoint{ serviceUrl='http://localhost:8761/eureka/} exception=I/O error on DELETE request for "http://localhost:8761/eureka/apps/USER-SERVICE/10.160.46.181:USER-SERVICE:8086": Connect to http://localhost:8761 failed: Connection refused stacktrace=org.springframework.web.client.ResourceAccessException: I/O error on DELETE request for "http://localhost:8761/eureka/apps/USER-SERVICE/10.160.46.181:USER-SERVICE:8086": Connect to http://localhost:8761 failed: Connection refused
	at org.springframework.web.client.DefaultRestClient$DefaultRequestBodyUriSpec.createResourceAccessException(DefaultRestClient.java:776)
	at org.springframework.web.client.DefaultRestClient$DefaultRequestBodyUriSpec.exchangeInternal(DefaultRestClient.java:624)
	at org.springframework.web.client.DefaultRestClient$DefaultRequestBodyUriSpec.exchange(DefaultRestClient.java:572)
	at org.springframework.web.client.RestClient$RequestHeadersSpec.exchange(RestClient.java:747)
	at org.springframework.web.client.DefaultRestClient$DefaultResponseSpec.executeAndExtract(DefaultRestClient.java:921)
	at org.springframework.web.client.DefaultRestClient$DefaultResponseSpec.toBodilessEntity(DefaultRestClient.java:885)
	at org.springframework.cloud.netflix.eureka.http.RestClientEurekaHttpClient.cancel(RestClientEurekaHttpClient.java:73)
	at com.netflix.discovery.shared.transport.decorator.EurekaHttpClientDecorator$2.execute(EurekaHttpClientDecorator.java:74)
	at com.netflix.discovery.shared.transport.decorator.RedirectingEurekaHttpClient.execute(RedirectingEurekaHttpClient.java:91)
	at com.netflix.discovery.shared.transport.decorator.EurekaHttpClientDecorator.cancel(EurekaHttpClientDecorator.java:71)
	at com.netflix.discovery.shared.transport.decorator.EurekaHttpClientDecorator$2.execute(EurekaHttpClientDecorator.java:74)
	at com.netflix.discovery.shared.transport.decorator.RetryableEurekaHttpClient.execute(RetryableEurekaHttpClient.java:120)
	at com.netflix.discovery.shared.transport.decorator.EurekaHttpClientDecorator.cancel(EurekaHttpClientDecorator.java:71)
	at com.netflix.discovery.shared.transport.decorator.EurekaHttpClientDecorator$2.execute(EurekaHttpClientDecorator.java:74)
	at com.netflix.discovery.shared.transport.decorator.SessionedEurekaHttpClient.execute(SessionedEurekaHttpClient.java:76)
	at com.netflix.discovery.shared.transport.decorator.EurekaHttpClientDecorator.cancel(EurekaHttpClientDecorator.java:71)
	at com.netflix.discovery.DiscoveryClient.unregister(DiscoveryClient.java:919)
	at com.netflix.discovery.DiscoveryClient.shutdown(DiscoveryClient.java:900)
	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at java.base/jdk.internal.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:77)
	at java.base/jdk.internal.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.base/java.lang.reflect.Method.invoke(Method.java:569)
	at org.springframework.beans.factory.annotation.InitDestroyAnnotationBeanPostProcessor$LifecycleMethod.invoke(InitDestroyAnnotationBeanPostProcessor.java:453)
	at org.springframework.beans.factory.annotation.InitDestroyAnnotationBeanPostProcessor$LifecycleMetadata.invokeDestroyMethods(InitDestroyAnnotationBeanPostProcessor.java:411)
	at org.springframework.beans.factory.annotation.InitDestroyAnnotationBeanPostProcessor.postProcessBeforeDestruction(InitDestroyAnnotationBeanPostProcessor.java:237)
	at org.springframework.beans.factory.support.DisposableBeanAdapter.destroy(DisposableBeanAdapter.java:200)
	at org.springframework.beans.factory.support.DisposableBeanAdapter.run(DisposableBeanAdapter.java:193)
	at org.springframework.cloud.context.scope.GenericScope$BeanLifecycleWrapper.destroy(GenericScope.java:387)
	at org.springframework.cloud.context.scope.GenericScope.destroy(GenericScope.java:134)
	at org.springframework.beans.factory.support.DisposableBeanAdapter.destroy(DisposableBeanAdapter.java:209)
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.destroyBean(DefaultSingletonBeanRegistry.java:795)
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.destroySingleton(DefaultSingletonBeanRegistry.java:745)
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.destroySingleton(DefaultListableBeanFactory.java:1500)
	at org.springframework.beans.factory.support.DefaultSingletonBeanRegistry.destroySingletons(DefaultSingletonBeanRegistry.java:704)
	at org.springframework.beans.factory.support.DefaultListableBeanFactory.destroySingletons(DefaultListableBeanFactory.java:1493)
	at org.springframework.context.support.AbstractApplicationContext.destroyBeans(AbstractApplicationContext.java:1246)
	at org.springframework.context.support.AbstractApplicationContext.doClose(AbstractApplicationContext.java:1207)
	at org.springframework.boot.web.server.servlet.context.ServletWebServerApplicationContext.doClose(ServletWebServerApplicationContext.java:176)
	at org.springframework.context.support.AbstractApplicationContext.close(AbstractApplicationContext.java:1153)
	at org.springframework.boot.SpringApplicationShutdownHook.closeAndWait(SpringApplicationShutdownHook.java:147)
	at java.base/java.lang.Iterable.forEach(Iterable.java:75)
	at org.springframework.boot.SpringApplicationShutdownHook.run(SpringApplicationShutdownHook.java:116)
	at java.base/java.lang.Thread.run(Thread.java:840)
Caused by: org.apache.hc.client5.http.HttpHostConnectException: Connect to http://localhost:8761 failed: Connection refused
	at java.base/sun.nio.ch.Net.pollConnect(Native Method)
	at java.base/sun.nio.ch.Net.pollConnectNow(Net.java:684)
	at java.base/sun.nio.ch.NioSocketImpl.timedFinishConnect(NioSocketImpl.java:547)
	at java.base/sun.nio.ch.NioSocketImpl.connect(NioSocketImpl.java:602)
	at java.base/java.net.SocksSocketImpl.connect(SocksSocketImpl.java:327)
	at java.base/java.net.Socket.connect(Socket.java:633)
	at org.apache.hc.client5.http.impl.io.DefaultHttpClientConnectionOperator.connect(DefaultHttpClientConnectionOperator.java:226)
	at org.apache.hc.client5.http.impl.io.PoolingHttpClientConnectionManager.connect(PoolingHttpClientConnectionManager.java:497)
	at org.apache.hc.client5.http.impl.classic.InternalExecRuntime.connectEndpoint(InternalExecRuntime.java:164)
	at org.apache.hc.client5.http.impl.classic.InternalExecRuntime.connectEndpoint(InternalExecRuntime.java:174)
	at org.apache.hc.client5.http.impl.classic.ConnectExec.execute(ConnectExec.java:144)
	at org.apache.hc.client5.http.impl.classic.ExecChainElement.execute(ExecChainElement.java:51)
	at org.apache.hc.client5.http.impl.classic.ProtocolExec.execute(ProtocolExec.java:195)
	at org.apache.hc.client5.http.impl.classic.ExecChainElement.execute(ExecChainElement.java:51)
	at org.apache.hc.client5.http.impl.classic.ContentCompressionExec.execute(ContentCompressionExec.java:168)
	at org.apache.hc.client5.http.impl.classic.ExecChainElement.execute(ExecChainElement.java:51)
	at org.apache.hc.client5.http.impl.classic.HttpRequestRetryExec.execute(HttpRequestRetryExec.java:112)
	at org.apache.hc.client5.http.impl.classic.ExecChainElement.execute(ExecChainElement.java:51)
	at org.apache.hc.client5.http.impl.classic.RedirectExec.execute(RedirectExec.java:110)
	at org.apache.hc.client5.http.impl.classic.ExecChainElement.execute(ExecChainElement.java:51)
	at org.apache.hc.client5.http.impl.classic.InternalHttpClient.doExecute(InternalHttpClient.java:185)
	at org.apache.hc.client5.http.impl.classic.CloseableHttpClient.execute(CloseableHttpClient.java:87)
	at org.apache.hc.client5.http.impl.classic.CloseableHttpClient.execute(CloseableHttpClient.java:55)
	at org.apache.hc.client5.http.classic.HttpClient.executeOpen(HttpClient.java:183)
	at org.springframework.http.client.HttpComponentsClientHttpRequest.executeInternal(HttpComponentsClientHttpRequest.java:99)
	at org.springframework.http.client.AbstractStreamingClientHttpRequest.executeInternal(AbstractStreamingClientHttpRequest.java:87)
	at org.springframework.http.client.AbstractClientHttpRequest.execute(AbstractClientHttpRequest.java:80)
	at org.springframework.http.client.AbstractBufferingClientHttpRequest.executeWithRequest(AbstractBufferingClientHttpRequest.java:89)
	at org.springframework.http.client.InterceptingClientHttpRequest$EndOfChainRequestExecution.execute(InterceptingClientHttpRequest.java:102)
	at org.springframework.cloud.netflix.eureka.http.RestClientTransportClientFactory.lambda$newClient$2(RestClientTransportClientFactory.java:98)
	at org.springframework.http.client.ClientHttpRequestInterceptor.lambda$apply$0(ClientHttpRequestInterceptor.java:89)
	at org.springframework.http.client.InterceptingClientHttpRequest.executeInternal(InterceptingClientHttpRequest.java:73)
	at org.springframework.http.client.AbstractBufferingClientHttpRequest.executeInternal(AbstractBufferingClientHttpRequest.java:50)
	at org.springframework.http.client.AbstractClientHttpRequest.execute(AbstractClientHttpRequest.java:80)
	at org.springframework.web.client.DefaultRestClient$DefaultRequestBodyUriSpec.exchangeInternal(DefaultRestClient.java:614)
	... 41 more

2026-06-29 11:20:50.209 WARN  [SpringApplicationShutdownHook] [traceId=, spanId=] c.n.d.s.t.d.RetryableEurekaHttpClient - Request execution failed with message: I/O error on DELETE request for "http://localhost:8761/eureka/apps/USER-SERVICE/10.160.46.181:USER-SERVICE:8086": Connect to http://localhost:8761 failed: Connection refused
2026-06-29 11:20:50.223 INFO  [SpringApplicationShutdownHook] [traceId=, spanId=] c.n.d.s.t.d.RedirectingEurekaHttpClient - Request execution error. endpoint=DefaultEndpoint{ serviceUrl='http://localhost:8761/eureka/}, exception=I/O error on DELETE request for "http://localhost:8761/eureka/apps/USER-SERVICE/10.160.46.181:USER-SERVICE:8086": Connect to http://localhost:8761 failed: Connection refused stacktrace=org.springframework.web.client.ResourceAccessException: I/O error on DELETE request for "http://localhost:8761/eureka/apps/USER-SERVICE/10.160.46.181:USER-SERVICE:8086": Connect to http://localhost:8761 failed: Connection refused
	at org.springframework.web.client.DefaultRestClient$DefaultRequestBodyUriSpec.createResourceAccessException(DefaultRestClient.java:776)
	at org.springframework.web.client.DefaultRestClient$DefaultRequestBodyUriSpec.exchangeInternal(DefaultRestClient.java:624)
	at org.springframework.web.client.DefaultRestClient$DefaultRequestBodyUriSpec.exchange(DefaultRestClient.java:572)
	at org.springframework.web.client.RestClient$RequestHeadersSpec.exchange(RestClient.java:747)
	at org.springframework.web.client.DefaultRestClient$DefaultResponseSpec.executeAndExtract(DefaultRestClient.java:921)
	at org.springframework.web.client.DefaultRestClient$DefaultResponseSpec.toBodilessEntity(DefaultRestClient.java:885)
	at org.springframework.cloud.netflix.eureka.http.RestClientEurekaHttpClient.cancel(RestClientEurekaHttpClient.java:73)
